[initial-infeasible] random start violates zero-product safety: zero_violations=148, workload_zero_probability=0.0776177181068; using guard baseline as deployable best
[design] default_split quad4 entries=168
[device] cuda
[safety] max_zero_violations=0 max_workload_zero_violation_probability=0
[initial] score=4347.9153247414 wNMSE=20.065014 wMSE=1528559.8869 wMRED=43.91900353 wER=0.581179 wMAE=614.7226 wBias=278.6008 condBias=695.2307 dotDrift=+14.422sigma uMRED=0.9972629275 uER=0.573730 uMAE=306.5112 WCE=4036 bias=68.9375
[aligned-objective] schema=aligned_ai_metrics_v2 guard_tolerance=0.1 constraint_weight=10
[quad_warmup_bit:00000] loss=60.299301 tau=1.50 collapse_w=0.000 mid_frac=0.530 hard=score=4333.1296671851 wNMSE=20.059997 wMSE=1528177.6883 wMRED=43.91536858 wER=0.581139 wMAE=614.2336 wBias=278.1107 condBias=695.1853 dotDrift=+14.398sigma uMRED=0.9865902501 uER=0.572998 uMAE=298.5312 WCE=4036 bias=60.9375
[quad_warmup_bit:00200] loss=18.168215 tau=1.50 collapse_w=0.000 mid_frac=0.470 hard=score=372.0622605951 wNMSE=28.494508 wMSE=2170721.7306 wMRED=63.12613987 wER=0.564376 wMAE=807.1593 wBias=51.6522 condBias=852.1019 dotDrift=+2.244sigma uMRED=1.5729163602 uER=0.575928 uMAE=432.9238 WCE=3803 bias=-178.6875
[quad_warmup_bit:00400] loss=9.374503 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=376.7121104982 wNMSE=19.590138 wMSE=1492383.7017 wMRED=53.84290870 wER=0.552265 wMAE=672.1466 wBias=-63.3040 condBias=724.1509 dotDrift=-3.316sigma uMRED=1.3380725071 uER=0.569336 uMAE=364.1606 WCE=3800 bias=-1.0000
[quad_warmup_bit:00600] loss=5.914530 tau=1.50 collapse_w=0.000 mid_frac=0.429 hard=score=1454.3268725964 wNMSE=1.9863404 wMSE=151320.1181 wMRED=14.20241717 wER=0.462446 wMAE=176.4616 wBias=-163.2354 condBias=261.8788 dotDrift=-26.856sigma uMRED=0.4954571208 uER=0.546875 uMAE=202.0254 WCE=2420 bias=-34.6250
[quad_warmup_bit:00800] loss=4.472425 tau=1.50 collapse_w=0.000 mid_frac=0.375 hard=score=343.2372923523 wNMSE=1.3141669 wMSE=100113.7011 wMRED=9.09382772 wER=0.452074 wMAE=146.9228 wBias=-78.3723 condBias=198.1464 dotDrift=-15.852sigma uMRED=0.4100707933 uER=0.543457 uMAE=192.4062 WCE=1792 bias=-14.7500
[quad_warmup_bit:01000] loss=3.269974 tau=1.50 collapse_w=0.000 mid_frac=0.345 hard=score=162.5191062721 wNMSE=3.6944208 wMSE=281442.2909 wMRED=21.25674975 wER=0.450329 wMAE=153.5009 wBias=-49.2286 condBias=318.2922 dotDrift=-5.939sigma uMRED=0.6879828668 uER=0.533203 uMAE=245.2305 WCE=3792 bias=-13.2500
[quad_warmup_bit:01200] loss=2.614178 tau=1.50 collapse_w=0.000 mid_frac=0.298 hard=score=158.6198497607 wNMSE=3.5241334 wMSE=268469.7381 wMRED=21.15159655 wER=0.434086 wMAE=145.9951 wBias=-48.8609 condBias=307.9309 dotDrift=-6.035sigma uMRED=0.6141846836 uER=0.522217 uMAE=196.3965 WCE=3792 bias=-20.3750
[quad_warmup_bit:01400] loss=2.380985 tau=1.50 collapse_w=0.000 mid_frac=0.292 hard=score=52.2942449286 wNMSE=0.40331236 wMSE=30724.4789 wMRED=3.73604290 wER=0.423341 wMAE=82.5204 wBias=-30.3153 condBias=78.7559 dotDrift=-11.069sigma uMRED=0.2965365657 uER=0.528076 uMAE=174.0352 WCE=1536 bias=-18.2500
[quad_warmup_bit:01600] loss=2.267432 tau=1.50 collapse_w=0.000 mid_frac=0.280 hard=score=146.3190238934 wNMSE=0.65852764 wMSE=50166.8699 wMRED=5.58210311 wER=0.421657 wMAE=105.5489 wBias=-51.2590 condBias=110.5668 dotDrift=-14.647sigma uMRED=0.3462642173 uER=0.517822 uMAE=191.7500 WCE=1536 bias=-17.3750
[quad_warmup_bit:01800] loss=1.750831 tau=1.50 collapse_w=0.000 mid_frac=0.274 hard=score=3.5163211334 wNMSE=0.32128404 wMSE=24475.5329 wMRED=2.38806391 wER=0.421129 wMAE=66.7544 wBias=-4.5683 condBias=84.0025 dotDrift=-1.869sigma uMRED=0.2887230524 uER=0.506836 uMAE=179.9102 WCE=1536 bias=3.6250
[quad_warmup_bit:02000] loss=1.648811 tau=1.50 collapse_w=0.000 mid_frac=0.256 hard=score=3.0130132112 wNMSE=0.32135923 wMSE=24481.2603 wMRED=2.34899853 wER=0.413635 wMAE=65.6935 wBias=-3.3378 condBias=84.9113 dotDrift=-1.365sigma uMRED=0.2908651227 uER=0.498779 uMAE=173.3516 WCE=1664 bias=22.1250
