[initial-infeasible] random start violates zero-product safety: zero_violations=148, workload_zero_probability=0.0776177181068; using guard baseline as deployable best
[design] default_split quad4 entries=168
[device] cuda
[safety] max_zero_violations=0 max_workload_zero_violation_probability=0
[initial] score=544.7623019584 wNMSE=6.7255338 wMSE=512353.5617 wMRED=27.65185707 wER=0.574584 wMAE=353.1597 wBias=-95.2217 condBias=386.5471 dotDrift=-8.514sigma uMRED=0.9238423296 uER=0.573730 uMAE=362.5581 WCE=2374 bias=105.2500
[aligned-objective] schema=aligned_ai_metrics_v2 loss_mode=legacy_aligned guard_tolerance=0.1 constraint_weight=10
[quad_warmup_bit:00000] loss=13.602882 tau=1.50 collapse_w=0.000 mid_frac=0.476 hard=score=544.7623019584 wNMSE=6.7255338 wMSE=512353.5617 wMRED=27.65185707 wER=0.574584 wMAE=353.1597 wBias=-95.2217 condBias=386.5471 dotDrift=-8.514sigma uMRED=0.9238423296 uER=0.573730 uMAE=362.5581 WCE=2374 bias=105.2500
[quad_warmup_bit:02200] loss=1.450649 tau=1.50 collapse_w=0.000 mid_frac=0.226 hard=score=4.0365097814 wNMSE=0.27597584 wMSE=21023.9376 wMRED=1.05457176 wER=0.260517 wMAE=43.7937 wBias=-6.1864 condBias=78.9789 dotDrift=-2.731sigma uMRED=0.2293994430 uER=0.473389 uMAE=152.0840 WCE=1680 bias=-76.5000
[quad_warmup_bit:02400] loss=1.445898 tau=1.50 collapse_w=0.000 mid_frac=0.214 hard=score=7.4217319307 wNMSE=0.27864681 wMSE=21227.4134 wMRED=0.87029174 wER=0.235204 wMAE=41.0947 wBias=-10.0421 condBias=79.5780 dotDrift=-4.411sigma uMRED=0.2273188258 uER=0.461670 uMAE=152.5840 WCE=1680 bias=-80.5000
[quad_warmup_bit:02600] loss=1.441530 tau=1.50 collapse_w=0.000 mid_frac=0.196 hard=score=7.1578831882 wNMSE=0.27903279 wMSE=21256.8176 wMRED=0.87089788 wER=0.235204 wMAE=41.2608 wBias=-9.7928 condBias=79.5439 dotDrift=-4.299sigma uMRED=0.2283357416 uER=0.461670 uMAE=153.9824 WCE=1680 bias=-78.5000
[quad_warmup_bit:02800] loss=0.871733 tau=1.50 collapse_w=0.000 mid_frac=0.196 hard=score=7.4237670074 wNMSE=0.27892898 wMSE=21248.9089 wMRED=0.87054913 wER=0.233514 wMAE=41.1280 wBias=-10.0420 condBias=79.5779 dotDrift=-4.409sigma uMRED=0.2275619710 uER=0.449951 uMAE=152.9004 WCE=1680 bias=-80.5000
[quad_warmup_bit:03000] loss=0.868973 tau=1.50 collapse_w=0.000 mid_frac=0.208 hard=score=4.7870471936 wNMSE=0.281187 wMSE=21420.9258 wMRED=0.83600712 wER=0.233514 wMAE=40.2130 wBias=-7.2233 condBias=79.0209 dotDrift=-3.159sigma uMRED=0.2239292303 uER=0.449951 uMAE=150.7812 WCE=1616 bias=-74.5000
[quad_warmup_bit:03200] loss=0.867231 tau=1.50 collapse_w=0.000 mid_frac=0.208 hard=score=4.7870471936 wNMSE=0.281187 wMSE=21420.9258 wMRED=0.83600712 wER=0.233514 wMAE=40.2130 wBias=-7.2233 condBias=79.0209 dotDrift=-3.159sigma uMRED=0.2239292303 uER=0.449951 uMAE=150.7812 WCE=1616 bias=-74.5000
[quad_warmup_bit:03400] loss=0.865642 tau=1.50 collapse_w=0.000 mid_frac=0.208 hard=score=4.5227060101 wNMSE=0.27822533 wMSE=21195.3044 wMRED=0.83330627 wER=0.233514 wMAE=39.9232 wBias=-6.9335 condBias=78.0876 dotDrift=-3.048sigma uMRED=0.2213435010 uER=0.449951 uMAE=148.7812 WCE=1616 bias=-72.5000
[quad_warmup_bit:03600] loss=0.864219 tau=1.50 collapse_w=0.000 mid_frac=0.202 hard=score=3.5239248844 wNMSE=0.25557743 wMSE=19469.9796 wMRED=0.81988972 wER=0.233514 wMAE=38.6882 wBias=-5.6985 condBias=74.6753 dotDrift=-2.614sigma uMRED=0.2092007318 uER=0.449951 uMAE=140.7812 WCE=1616 bias=-64.5000
[quad_warmup_bit:03800] loss=0.863295 tau=1.50 collapse_w=0.000 mid_frac=0.202 hard=score=3.5239248844 wNMSE=0.25557743 wMSE=19469.9796 wMRED=0.81988972 wER=0.233514 wMAE=38.6882 wBias=-5.6985 condBias=74.6753 dotDrift=-2.614sigma uMRED=0.2092007318 uER=0.449951 uMAE=140.7812 WCE=1616 bias=-64.5000
[quad_warmup_bit:04000] loss=0.862353 tau=1.50 collapse_w=0.000 mid_frac=0.202 hard=score=3.5239248844 wNMSE=0.25557743 wMSE=19469.9796 wMRED=0.81988972 wER=0.233514 wMAE=38.6882 wBias=-5.6985 condBias=74.6753 dotDrift=-2.614sigma uMRED=0.2092007318 uER=0.449951 uMAE=140.7812 WCE=1616 bias=-64.5000
[quad_warmup_bit:04200] loss=0.861395 tau=1.50 collapse_w=0.000 mid_frac=0.202 hard=score=3.5003185468 wNMSE=0.2552324 wMSE=19443.6954 wMRED=0.81973220 wER=0.233514 wMAE=38.6602 wBias=-5.6704 condBias=74.5207 dotDrift=-2.603sigma uMRED=0.2086884317 uER=0.449951 uMAE=140.2812 WCE=1600 bias=-64.0000
[quad_warmup_bit:04400] loss=0.860768 tau=1.50 collapse_w=0.000 mid_frac=0.196 hard=score=2.6649399685 wNMSE=0.23566212 wMSE=17952.8242 wMRED=0.81007211 wER=0.230722 wMAE=37.4898 wBias=-4.4887 condBias=70.1776 dotDrift=-2.144sigma uMRED=0.1908156399 uER=0.426514 uMAE=126.4570 WCE=1280 bias=-50.0000
[quad_warmup_bit:04600] loss=0.859977 tau=1.50 collapse_w=0.000 mid_frac=0.190 hard=score=2.6649399685 wNMSE=0.23566212 wMSE=17952.8242 wMRED=0.81007211 wER=0.230722 wMAE=37.4898 wBias=-4.4887 condBias=70.1776 dotDrift=-2.144sigma uMRED=0.1908156399 uER=0.426514 uMAE=126.4570 WCE=1280 bias=-50.0000
[quad_warmup_bit:04800] loss=0.859353 tau=1.50 collapse_w=0.000 mid_frac=0.190 hard=score=2.6649399685 wNMSE=0.23566212 wMSE=17952.8242 wMRED=0.81007211 wER=0.230722 wMAE=37.4898 wBias=-4.4887 condBias=70.1776 dotDrift=-2.144sigma uMRED=0.1908156399 uER=0.426514 uMAE=126.4570 WCE=1280 bias=-50.0000
[quad_warmup_bit:05000] loss=0.858816 tau=1.50 collapse_w=0.000 mid_frac=0.190 hard=score=1.9447473808 wNMSE=0.2536591 wMSE=19323.8402 wMRED=1.03351460 wER=0.248020 wMAE=40.9942 wBias=2.0936 condBias=72.6596 dotDrift=+0.964sigma uMRED=0.2093094472 uER=0.430420 uMAE=137.3555 WCE=1280 bias=-30.0000
[quad_warmup_bit:05200] loss=0.858127 tau=1.50 collapse_w=0.000 mid_frac=0.185 hard=score=1.8192054917 wNMSE=0.24920354 wMSE=18984.4142 wMRED=1.02914942 wER=0.248020 wMAE=40.4962 wBias=1.5955 condBias=72.0189 dotDrift=+0.741sigma uMRED=0.2042535500 uER=0.430420 uMAE=133.3555 WCE=1280 bias=-34.0000
[quad_warmup_bit:05400] loss=0.859287 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=2.6178602215 wNMSE=0.24544037 wMSE=18697.7347 wMRED=1.03988431 wER=0.248020 wMAE=40.7656 wBias=4.1862 condBias=71.4134 dotDrift=+1.959sigma uMRED=0.2045203226 uER=0.430420 uMAE=133.3555 WCE=1280 bias=-30.0000
[quad_warmup_bit:05600] loss=0.857907 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=2.6178602215 wNMSE=0.24544037 wMSE=18697.7347 wMRED=1.03988431 wER=0.248020 wMAE=40.7656 wBias=4.1862 condBias=71.4134 dotDrift=+1.959sigma uMRED=0.2045203226 uER=0.430420 uMAE=133.3555 WCE=1280 bias=-30.0000
[quad_warmup_bit:05800] loss=0.107657 tau=1.50 collapse_w=0.000 mid_frac=0.167 hard=score=1.6905803661 wNMSE=0.24541612 wMSE=18695.8875 wMRED=1.02054653 wER=0.245240 wMAE=39.4536 wBias=0.7050 condBias=71.4844 dotDrift=+0.330sigma uMRED=0.1941653176 uER=0.403809 uMAE=124.3555 WCE=1280 bias=-40.0000
[quad_warmup_bit:05999] loss=0.106629 tau=1.50 collapse_w=0.000 mid_frac=0.167 hard=score=2.2058013742 wNMSE=0.2247463 wMSE=17121.2534 wMRED=0.99351683 wER=0.241901 wMAE=36.8228 wBias=3.6240 condBias=67.1958 dotDrift=+1.773sigma uMRED=0.1632302897 uER=0.376465 uMAE=102.4375 WCE=1024 bias=-16.0000
[quad_soft:00000] loss=0.253857 tau=1.50 collapse_w=0.000 mid_frac=0.167 hard=score=2.2058013742 wNMSE=0.2247463 wMSE=17121.2534 wMRED=0.99351683 wER=0.241901 wMAE=36.8228 wBias=3.6240 condBias=67.1958 dotDrift=+1.773sigma uMRED=0.1632302897 uER=0.376465 uMAE=102.4375 WCE=1024 bias=-16.0000
[quad_soft:00200] loss=0.201011 tau=1.59 collapse_w=0.000 mid_frac=0.137 hard=score=22.5449313332 wNMSE=0.1299695 wMSE=9901.1231 wMRED=0.68825946 wER=0.241901 wMAE=27.9471 wBias=-19.9773 condBias=56.2223 dotDrift=-12.849sigma uMRED=0.1343935632 uER=0.376465 uMAE=86.8906 WCE=1024 bias=-53.6250
[quad_soft:00400] loss=0.431951 tau=1.68 collapse_w=0.000 mid_frac=0.125 hard=score=17.3363506043 wNMSE=0.11859389 wMSE=9034.5245 wMRED=0.64862012 wER=0.238019 wMAE=25.9045 wBias=-17.4772 condBias=49.9807 dotDrift=-11.768sigma uMRED=0.1277769405 uER=0.367676 uMAE=83.4180 WCE=1024 bias=-49.6250
[quad_soft:00600] loss=0.185577 tau=1.77 collapse_w=0.000 mid_frac=0.113 hard=score=14.4447288799 wNMSE=0.11455913 wMSE=8727.1551 wMRED=0.77577191 wER=0.283580 wMAE=26.0456 wBias=-15.8969 condBias=49.1442 dotDrift=-10.891sigma uMRED=0.1283698855 uER=0.389160 uMAE=82.9609 WCE=1024 bias=-48.1250
[quad_soft:00800] loss=0.186713 tau=1.86 collapse_w=0.000 mid_frac=0.113 hard=score=15.0013186728 wNMSE=0.11563358 wMSE=8809.0076 wMRED=0.78004711 wER=0.288052 wMAE=26.3106 wBias=-16.2088 condBias=49.8843 dotDrift=-11.053sigma uMRED=0.1291171916 uER=0.393555 uMAE=83.4141 WCE=1024 bias=-48.6250
[quad_soft:01000] loss=0.189124 tau=1.95 collapse_w=0.000 mid_frac=0.119 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:01200] loss=0.188569 tau=2.04 collapse_w=0.000 mid_frac=0.113 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:01400] loss=0.193475 tau=2.13 collapse_w=0.000 mid_frac=0.107 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:01600] loss=0.193016 tau=2.22 collapse_w=0.000 mid_frac=0.107 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:01800] loss=0.193759 tau=2.31 collapse_w=0.000 mid_frac=0.107 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:02000] loss=0.192375 tau=2.40 collapse_w=0.000 mid_frac=0.107 hard=score=15.2717182224 wNMSE=0.11573208 wMSE=8816.5114 wMRED=0.77941641 wER=0.288052 wMAE=26.2648 wBias=-16.3628 condBias=49.9549 dotDrift=-11.153sigma uMRED=0.1290168066 uER=0.393555 uMAE=83.2969 WCE=1024 bias=-48.8750
[quad_soft:02200] loss=0.194274 tau=2.49 collapse_w=0.000 mid_frac=0.107 hard=score=14.4649403207 wNMSE=0.11542033 wMSE=8792.7616 wMRED=0.77853705 wER=0.275759 wMAE=26.2342 wBias=-15.8991 condBias=49.7629 dotDrift=-10.851sigma uMRED=0.1288587365 uER=0.387695 uMAE=83.2422 WCE=1024 bias=-48.3750
[quad_soft:02400] loss=0.194110 tau=2.58 collapse_w=0.000 mid_frac=0.119 hard=score=13.6487084537 wNMSE=0.11503574 wMSE=8763.4634 wMRED=0.80409168 wER=0.300563 wMAE=26.2900 wBias=-15.4154 condBias=49.5679 dotDrift=-10.539sigma uMRED=0.1290056268 uER=0.409668 uMAE=83.1875 WCE=1024 bias=-47.8750
[quad_soft:02600] loss=0.189216 tau=2.67 collapse_w=0.000 mid_frac=0.119 hard=score=14.4311320054 wNMSE=0.11534749 wMSE=8787.2131 wMRED=0.80497103 wER=0.312856 wMAE=26.3206 wBias=-15.8791 condBias=49.7606 dotDrift=-10.841sigma uMRED=0.1291636969 uER=0.415527 uMAE=83.2422 WCE=1024 bias=-48.3750
[quad_soft:02800] loss=0.190472 tau=2.76 collapse_w=0.000 mid_frac=0.119 hard=score=14.4311320054 wNMSE=0.11534749 wMSE=8787.2131 wMRED=0.80497103 wER=0.312856 wMAE=26.3206 wBias=-15.8791 condBias=49.7606 dotDrift=-10.841sigma uMRED=0.1291636969 uER=0.415527 uMAE=83.2422 WCE=1024 bias=-48.3750
[quad_soft:03000] loss=0.187699 tau=2.85 collapse_w=0.000 mid_frac=0.119 hard=score=14.4311320054 wNMSE=0.11534749 wMSE=8787.2131 wMRED=0.80497103 wER=0.312856 wMAE=26.3206 wBias=-15.8791 condBias=49.7606 dotDrift=-10.841sigma uMRED=0.1291636969 uER=0.415527 uMAE=83.2422 WCE=1024 bias=-48.3750
[quad_soft:03200] loss=0.188579 tau=2.94 collapse_w=0.000 mid_frac=0.119 hard=score=14.4311320054 wNMSE=0.11534749 wMSE=8787.2131 wMRED=0.80497103 wER=0.312856 wMAE=26.3206 wBias=-15.8791 condBias=49.7606 dotDrift=-10.841sigma uMRED=0.1291636969 uER=0.415527 uMAE=83.2422 WCE=1024 bias=-48.3750
[quad_soft:03400] loss=0.186107 tau=3.03 collapse_w=0.000 mid_frac=0.119 hard=score=13.6487084537 wNMSE=0.11503574 wMSE=8763.4634 wMRED=0.80409168 wER=0.300563 wMAE=26.2900 wBias=-15.4154 condBias=49.5679 dotDrift=-10.539sigma uMRED=0.1290056268 uER=0.409668 uMAE=83.1875 WCE=1024 bias=-47.8750
[quad_soft:03600] loss=0.188065 tau=3.12 collapse_w=0.000 mid_frac=0.119 hard=score=13.6487084537 wNMSE=0.11503574 wMSE=8763.4634 wMRED=0.80409168 wER=0.300563 wMAE=26.2900 wBias=-15.4154 condBias=49.5679 dotDrift=-10.539sigma uMRED=0.1290056268 uER=0.409668 uMAE=83.1875 WCE=1024 bias=-47.8750
[quad_soft:03800] loss=0.186886 tau=3.21 collapse_w=0.000 mid_frac=0.119 hard=score=6.0862414299 wNMSE=0.070863003 wMSE=5398.3688 wMRED=0.69912890 wER=0.300563 wMAE=21.0403 wBias=-10.1657 condBias=39.4270 dotDrift=-8.855sigma uMRED=0.1123156737 uER=0.409668 uMAE=75.1875 WCE=1024 bias=-39.8750
[quad_soft:04000] loss=0.187340 tau=3.30 collapse_w=0.000 mid_frac=0.119 hard=score=6.6068989850 wNMSE=0.071111337 wMSE=5417.2870 wMRED=0.70000826 wER=0.312856 wMAE=21.0709 wBias=-10.6294 condBias=39.6105 dotDrift=-9.243sigma uMRED=0.1124737437 uER=0.415527 uMAE=75.2422 WCE=1024 bias=-40.3750
[quad_soft:04200] loss=0.185348 tau=3.39 collapse_w=0.000 mid_frac=0.119 hard=score=5.9754378882 wNMSE=0.070613665 wMSE=5379.3741 wMRED=0.69952769 wER=0.300563 wMAE=20.9974 wBias=-10.0599 condBias=39.6195 dotDrift=-8.778sigma uMRED=0.1130147774 uER=0.409668 uMAE=74.1875 WCE=1024 bias=-37.8750
[quad_soft:04400] loss=0.179083 tau=3.48 collapse_w=0.000 mid_frac=0.119 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:04600] loss=0.175155 tau=3.57 collapse_w=0.000 mid_frac=0.119 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:04800] loss=0.171462 tau=3.66 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:05000] loss=0.169519 tau=3.75 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:05200] loss=0.164223 tau=3.84 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:05400] loss=0.161031 tau=3.93 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:05600] loss=0.157378 tau=4.02 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:05800] loss=0.154352 tau=4.11 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:06000] loss=0.149934 tau=4.20 collapse_w=0.000 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:06200] loss=0.147717 tau=4.29 collapse_w=0.025 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:06400] loss=0.144747 tau=4.38 collapse_w=0.050 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:06600] loss=0.143204 tau=4.47 collapse_w=0.075 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:06800] loss=0.139550 tau=4.56 collapse_w=0.100 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:07000] loss=0.139204 tau=4.65 collapse_w=0.125 mid_frac=0.125 hard=score=6.4907319835 wNMSE=0.070856355 wMSE=5397.8624 wMRED=0.70040704 wER=0.312856 wMAE=21.0281 wBias=-10.5236 condBias=39.8008 dotDrift=-9.167sigma uMRED=0.1131728474 uER=0.415527 uMAE=74.2422 WCE=1024 bias=-38.3750
[quad_soft:07200] loss=0.134066 tau=4.74 collapse_w=0.150 mid_frac=0.125 hard=score=17.2456298445 wNMSE=0.1746165 wMSE=13302.3468 wMRED=0.85646627 wER=0.312856 wMAE=30.0399 wBias=17.2721 condBias=55.8855 dotDrift=+9.584sigma uMRED=0.1416675313 uER=0.415527 uMAE=89.8203 WCE=1024 bias=9.6250
[quad_soft:07400] loss=0.131015 tau=4.83 collapse_w=0.175 mid_frac=0.119 hard=score=17.2456298445 wNMSE=0.1746165 wMSE=13302.3468 wMRED=0.85646627 wER=0.312856 wMAE=30.0399 wBias=17.2721 condBias=55.8855 dotDrift=+9.584sigma uMRED=0.1416675313 uER=0.415527 uMAE=89.8203 WCE=1024 bias=9.6250
