[design] balanced_split quad4 entries=112
[device] cuda
[initial] score=379.6282288240 wNMSE=1.5060665 wMSE=144301.1186 wMRED=9.46041195 wER=0.436860 wMAE=194.3048 wBias=93.9025 condBias=210.6343 dotDrift=+15.821sigma uMRED=0.3612703972 uER=0.431641 uMAE=127.0059 WCE=1184 bias=68.0000
[quad_warmup_bit:00000] loss=3.481949 tau=1.50 collapse_w=0.000 mid_frac=0.420 hard=score=379.6282288240 wNMSE=1.5060665 wMSE=144301.1186 wMRED=9.46041195 wER=0.436860 wMAE=194.3048 wBias=93.9025 condBias=210.6343 dotDrift=+15.821sigma uMRED=0.3612703972 uER=0.431641 uMAE=127.0059 WCE=1184 bias=68.0000
[quad_warmup_bit:00075] loss=2.318873 tau=1.50 collapse_w=0.000 mid_frac=0.420 hard=score=307.9207468567 wNMSE=1.2692308 wMSE=121609.1204 wMRED=8.53316968 wER=0.436860 wMAE=170.4374 wBias=84.5524 condBias=196.0306 dotDrift=+15.518sigma uMRED=0.3109351001 uER=0.431641 uMAE=105.6445 WCE=1168 bias=21.9375 *BEST*
[quad_warmup_bit:00100] loss=1.980423 tau=1.50 collapse_w=0.000 mid_frac=0.420 hard=score=300.0334517640 wNMSE=1.2553894 wMSE=120282.9309 wMRED=8.50942733 wER=0.437186 wMAE=169.8245 wBias=83.4578 condBias=194.9838 dotDrift=+15.401sigma uMRED=0.3098420501 uER=0.437500 uMAE=105.1875 WCE=1168 bias=20.7500 *BEST*
[quad_warmup_bit:00125] loss=1.666916 tau=1.50 collapse_w=0.000 mid_frac=0.411 hard=score=274.6131965901 wNMSE=1.2733367 wMSE=122002.5260 wMRED=8.53230405 wER=0.437186 wMAE=171.9152 wBias=79.8139 condBias=196.2723 dotDrift=+14.624sigma uMRED=0.3240235622 uER=0.437500 uMAE=116.2812 WCE=1168 bias=-1.2500 *BEST*
[quad_warmup_bit:00150] loss=1.378955 tau=1.50 collapse_w=0.000 mid_frac=0.420 hard=score=130.8150629824 wNMSE=1.0959589 wMSE=105007.3765 wMRED=8.53649222 wER=0.437186 wMAE=170.0104 wBias=54.9095 condBias=183.6768 dotDrift=+10.845sigma uMRED=0.3246299931 uER=0.437500 uMAE=116.2812 WCE=1040 bias=-9.7500 *BEST*
[quad_warmup_bit:00175] loss=1.118644 tau=1.50 collapse_w=0.000 mid_frac=0.420 hard=score=8.3858047189 wNMSE=0.38005858 wMSE=36414.6471 wMRED=5.09296125 wER=0.436913 wMAE=105.3345 wBias=-13.4388 condBias=107.0413 dotDrift=-4.507sigma uMRED=0.2297698460 uER=0.431641 uMAE=97.8203 WCE=644 bias=-34.3750 *BEST*
[quad_warmup_bit:00200] loss=0.899764 tau=1.50 collapse_w=0.000 mid_frac=0.429 hard=score=27.3300093311 wNMSE=0.34852949 wMSE=33393.7419 wMRED=4.70148799 wER=0.409896 wMAE=95.6151 wBias=-25.0040 condBias=100.0553 dotDrift=-8.757sigma uMRED=0.2137793331 uER=0.425781 uMAE=91.5938 WCE=644 bias=-44.2500
[quad_warmup_bit:00400] loss=0.264482 tau=1.50 collapse_w=0.000 mid_frac=0.384 hard=score=142.2768060122 wNMSE=0.72478059 wMSE=69443.5813 wMRED=6.54033047 wER=0.393463 wMAE=127.0053 wBias=-57.4373 condBias=142.2586 dotDrift=-13.949sigma uMRED=0.2764447882 uER=0.414062 uMAE=109.7500 WCE=856 bias=-63.6250
[quad_warmup_bit:00600] loss=0.223584 tau=1.50 collapse_w=0.000 mid_frac=0.384 hard=score=172.8805633249 wNMSE=0.72031314 wMSE=69015.5408 wMRED=6.54954557 wER=0.393463 wMAE=126.3091 wBias=-63.3620 condBias=141.9908 dotDrift=-15.436sigma uMRED=0.2768353082 uER=0.414062 uMAE=109.7031 WCE=856 bias=-71.1250
[quad_warmup_bit:00800] loss=0.210351 tau=1.50 collapse_w=0.000 mid_frac=0.357 hard=score=189.8650475532 wNMSE=0.72015658 wMSE=69000.5407 wMRED=6.54843198 wER=0.393463 wMAE=126.0802 wBias=-66.4216 condBias=142.1895 dotDrift=-16.183sigma uMRED=0.2763208801 uER=0.414062 uMAE=108.9219 WCE=856 bias=-87.3750
[quad_warmup_bit:01000] loss=0.200746 tau=1.50 collapse_w=0.000 mid_frac=0.357 hard=score=188.1240212202 wNMSE=0.71848613 wMSE=68840.4890 wMRED=6.52212034 wER=0.393463 wMAE=125.7780 wBias=-66.1150 condBias=141.7717 dotDrift=-16.127sigma uMRED=0.2755757846 uER=0.414062 uMAE=108.7656 WCE=848 bias=-87.1250
[quad_warmup_bit:01200] loss=0.193129 tau=1.50 collapse_w=0.000 mid_frac=0.339 hard=score=215.6422771101 wNMSE=0.66470148 wMSE=63687.2074 wMRED=6.03944384 wER=0.374011 wMAE=117.4200 wBias=-70.8272 condBias=136.9578 dotDrift=-17.962sigma uMRED=0.2608757171 uER=0.402344 uMAE=104.5781 WCE=816 bias=-88.3750
[quad_warmup_bit:01400] loss=0.186472 tau=1.50 collapse_w=0.000 mid_frac=0.321 hard=score=383.4162432523 wNMSE=0.59404693 wMSE=56917.5649 wMRED=4.75381756 wER=0.319420 wMAE=94.5591 wBias=-94.5591 condBias=172.8604 dotDrift=-25.366sigma uMRED=0.2258845929 uER=0.387695 uMAE=97.1250 WCE=816 bias=-97.1250
[quad_warmup_bit:01600] loss=0.180161 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=390.2727222306 wNMSE=0.60678489 wMSE=58138.0308 wMRED=4.79083527 wER=0.316399 wMAE=95.4003 wBias=-95.4003 condBias=174.7447 dotDrift=-25.322sigma uMRED=0.2268623027 uER=0.373047 uMAE=97.1250 WCE=816 bias=-97.1250
[quad_warmup_bit:01800] loss=0.174590 tau=1.50 collapse_w=0.000 mid_frac=0.304 hard=score=361.5768072105 wNMSE=0.58287045 wMSE=55846.7108 wMRED=4.57325949 wER=0.316399 wMAE=91.8204 wBias=-91.8204 condBias=171.2411 dotDrift=-24.867sigma uMRED=0.2181665245 uER=0.373047 uMAE=93.6250 WCE=804 bias=-93.6250
[quad_warmup_bit:02000] loss=0.169322 tau=1.50 collapse_w=0.000 mid_frac=0.295 hard=score=340.0797096322 wNMSE=0.55047436 wMSE=52742.7356 wMRED=4.53700376 wER=0.315965 wMAE=89.0742 wBias=-89.0487 condBias=165.9163 dotDrift=-24.816sigma uMRED=0.2091973073 uER=0.364258 uMAE=87.5000 WCE=768 bias=-87.1250
[quad_warmup_bit:02200] loss=0.164002 tau=1.50 collapse_w=0.000 mid_frac=0.250 hard=score=291.3974694339 wNMSE=0.46800856 wMSE=44841.4194 wMRED=4.14995934 wER=0.294454 wMAE=82.4552 wBias=-82.4298 condBias=152.7522 dotDrift=-24.913sigma uMRED=0.1970298474 uER=0.356445 uMAE=84.5000 WCE=704 bias=-84.1250
