[design] quality quad4 entries=56
[device] cuda
[initial] score=2.3952834353 wNMSE=0.012262125 wMSE=934.1331 wMRED=0.61933402 wER=0.249598 wMAE=12.8952 wBias=6.6325 condBias=15.2683 dotDrift=+13.888sigma uMRED=0.0283349003 uER=0.250000 uMAE=15.2031 WCE=158 bias=7.6875
[quad_warmup_bit:00000] loss=0.246738 tau=1.50 collapse_w=0.000 mid_frac=0.518 hard=score=2.3952834353 wNMSE=0.012262125 wMSE=934.1331 wMRED=0.61933402 wER=0.249598 wMAE=12.8952 wBias=6.6325 condBias=15.2683 dotDrift=+13.888sigma uMRED=0.0283349003 uER=0.250000 uMAE=15.2031 WCE=158 bias=7.6875
[quad_warmup_bit:00025] loss=0.217552 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=1.1695148069 wNMSE=0.010079315 wMSE=767.8458 wMRED=0.52337906 wER=0.249598 wMAE=11.1329 wBias=4.6126 condBias=13.8429 dotDrift=+10.654sigma uMRED=0.0262141762 uER=0.250000 uMAE=14.7031 WCE=153 bias=6.9375 *BEST*
[quad_warmup_bit:00050] loss=0.193199 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=1.0737531239 wNMSE=0.0099456376 wMSE=757.6622 wMRED=0.51774161 wER=0.249598 wMAE=10.9362 wBias=4.4159 condBias=13.7508 dotDrift=+10.268sigma uMRED=0.0257847553 uER=0.250000 uMAE=14.4531 WCE=153 bias=6.6875 *BEST*
[quad_warmup_bit:00075] loss=0.173437 tau=1.50 collapse_w=0.000 mid_frac=0.500 hard=score=0.6220859473 wNMSE=0.0077148002 wMSE=587.7162 wMRED=0.49454826 wER=0.249598 wMAE=10.2214 wBias=3.3475 condBias=12.1112 dotDrift=+8.837sigma uMRED=0.0252225632 uER=0.250000 uMAE=14.6094 WCE=121 bias=3.5625 *BEST*
[quad_warmup_bit:00150] loss=0.134526 tau=1.50 collapse_w=0.000 mid_frac=0.518 hard=score=0.0204090258 wNMSE=0.0061409945 wMSE=467.8231 wMRED=0.34230985 wER=0.249598 wMAE=7.7509 wBias=-0.2612 condBias=10.8059 dotDrift=-0.773sigma uMRED=0.0225761970 uER=0.250000 uMAE=14.1797 WCE=121 bias=2.6875 *BEST*
[quad_warmup_bit:00175] loss=0.126244 tau=1.50 collapse_w=0.000 mid_frac=0.518 hard=score=0.0187171111 wNMSE=0.0062141133 wMSE=473.3934 wMRED=0.30180664 wER=0.249598 wMAE=7.4626 wBias=0.1495 condBias=10.8704 dotDrift=+0.440sigma uMRED=0.0230718345 uER=0.250000 uMAE=15.1797 WCE=132 bias=2.1875 *BEST*
[quad_warmup_bit:00200] loss=0.119506 tau=1.50 collapse_w=0.000 mid_frac=0.536 hard=score=6.7013282252 wNMSE=0.033921849 wMSE=2584.1785 wMRED=1.11186125 wER=0.249598 wMAE=18.6826 wBias=-11.1085 condBias=25.3979 dotDrift=-13.985sigma uMRED=0.0404846837 uER=0.250000 uMAE=18.1797 WCE=164 bias=-2.8125
[quad_warmup_bit:00400] loss=0.091775 tau=1.50 collapse_w=0.000 mid_frac=0.500 hard=score=9.7805294113 wNMSE=0.033777928 wMSE=2573.2145 wMRED=1.09947381 wER=0.249598 wMAE=18.7421 wBias=-13.4398 condBias=26.9025 dotDrift=-16.956sigma uMRED=0.0412353271 uER=0.250000 uMAE=18.8281 WCE=164 bias=-7.0625
[quad_warmup_bit:00600] loss=0.079582 tau=1.50 collapse_w=0.000 mid_frac=0.429 hard=score=13.9047408043 wNMSE=0.030111789 wMSE=2293.9268 wMRED=1.03308648 wER=0.175954 wMAE=16.3300 wBias=-16.0432 condBias=32.1143 dotDrift=-21.438sigma uMRED=0.0354841192 uER=0.234375 uMAE=15.3125 WCE=160 bias=-10.1250
[quad_warmup_bit:00800] loss=0.070637 tau=1.50 collapse_w=0.000 mid_frac=0.429 hard=score=15.0630368898 wNMSE=0.032246698 wMSE=2456.5649 wMRED=1.03867655 wER=0.164924 wMAE=16.7860 wBias=-16.6988 condBias=33.4266 dotDrift=-21.563sigma uMRED=0.0369270973 uER=0.222656 uMAE=16.3125 WCE=160 bias=-14.6250
[quad_warmup_bit:01000] loss=0.062891 tau=1.50 collapse_w=0.000 mid_frac=0.375 hard=score=7.7142204370 wNMSE=0.018330268 wMSE=1396.4063 wMRED=0.81065696 wER=0.155833 wMAE=11.9459 wBias=-11.9459 condBias=23.9116 dotDrift=-20.459sigma uMRED=0.0271386202 uER=0.191406 uMAE=12.1250 WCE=128 bias=-12.1250
