[design] quality quad4 entries=48
[device] cuda
[safety] max_zero_violations=0 max_workload_zero_violation_probability=0
[initial] score=6.1006665333 wNMSE=0.025329176 wMSE=1929.5857 wMRED=0.93420625 wER=0.194815 wMAE=14.5791 wBias=-10.4557 condBias=21.9472 dotDrift=-15.234sigma uMRED=0.0358641931 uER=0.242188 uMAE=17.7969 WCE=194 bias=8.3125
[aligned-objective] schema=aligned_ai_metrics_v2 guard_tolerance=0.1 constraint_weight=10
[quad_warmup_bit:00000] loss=3.881567 tau=1.50 collapse_w=0.000 mid_frac=0.479 hard=score=6.1921408725 wNMSE=0.025295848 wMSE=1927.0467 wMRED=0.93489732 wER=0.194815 wMAE=14.5972 wBias=-10.5361 condBias=21.9328 dotDrift=-15.361sigma uMRED=0.0358163151 uER=0.242188 uMAE=17.7344 WCE=194 bias=8.1875
[quad_warmup_bit:00200] loss=1.627481 tau=1.50 collapse_w=0.000 mid_frac=0.479 hard=score=1.9766132275 wNMSE=0.0076623184 wMSE=583.7181 wMRED=0.44493969 wER=0.194815 wMAE=8.5922 wBias=5.9538 condBias=12.0723 dotDrift=+15.772sigma uMRED=0.0237822098 uER=0.242188 uMAE=13.7812 WCE=130 bias=2.7500
[quad_warmup_bit:00400] loss=0.409810 tau=1.50 collapse_w=0.000 mid_frac=0.500 hard=score=1.3352828882 wNMSE=0.0064055462 wMSE=487.9768 wMRED=0.43059732 wER=0.193100 wMAE=8.0586 wBias=4.8765 condBias=11.0379 dotDrift=+14.128sigma uMRED=0.0204251497 uER=0.234375 uMAE=11.0000 WCE=132 bias=-1.7500
[quad_warmup_bit:00600] loss=0.098196 tau=1.50 collapse_w=0.000 mid_frac=0.438 hard=score=1.8882204199 wNMSE=0.0067816165 wMSE=516.6260 wMRED=0.43839572 wER=0.194815 wMAE=8.3505 wBias=5.8241 condBias=11.6586 dotDrift=+16.399sigma uMRED=0.0196775201 uER=0.242188 uMAE=9.9531 WCE=100 bias=1.5000
[quad_warmup_bit:00800] loss=0.076577 tau=1.50 collapse_w=0.000 mid_frac=0.438 hard=score=2.0187167349 wNMSE=0.007011848 wMSE=534.1651 wMRED=0.43861859 wER=0.175954 wMAE=8.2929 wBias=6.0248 condBias=12.0605 dotDrift=+16.683sigma uMRED=0.0195340878 uER=0.234375 uMAE=9.8438 WCE=96 bias=1.8750
[quad_warmup_bit:01000] loss=0.071089 tau=1.50 collapse_w=0.000 mid_frac=0.375 hard=score=2.1327402428 wNMSE=0.0072596252 wMSE=553.0408 wMRED=0.45689138 wER=0.175954 wMAE=8.4280 wBias=6.1941 condBias=12.3993 dotDrift=+16.857sigma uMRED=0.0197204622 uER=0.234375 uMAE=9.7812 WCE=96 bias=2.0000
[quad_warmup_bit:01200] loss=0.068739 tau=1.50 collapse_w=0.000 mid_frac=0.375 hard=score=1.7948503214 wNMSE=0.006242757 wMSE=475.5754 wMRED=0.45010667 wER=0.175954 wMAE=7.9137 wBias=5.6798 condBias=11.3695 dotDrift=+16.669sigma uMRED=0.0182253162 uER=0.234375 uMAE=8.7812 WCE=72 bias=1.0000
[quad_warmup_bit:01400] loss=0.066916 tau=1.50 collapse_w=0.000 mid_frac=0.375 hard=score=1.8032624093 wNMSE=0.0061437762 wMSE=468.0351 wMRED=0.43689465 wER=0.159629 wMAE=7.7822 wBias=5.6947 condBias=11.3992 dotDrift=+16.846sigma uMRED=0.0180565909 uER=0.230469 uMAE=8.8125 WCE=72 bias=1.0000
[quad_warmup_bit:01600] loss=0.065243 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.8535003022 wNMSE=0.0061696934 wMSE=470.0094 wMRED=0.43616787 wER=0.159629 wMAE=7.7587 wBias=5.7751 condBias=11.5603 dotDrift=+17.049sigma uMRED=0.0180369741 uER=0.230469 uMAE=8.8125 WCE=72 bias=1.1250
[quad_warmup_bit:01800] loss=0.061492 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.8535003022 wNMSE=0.0061696934 wMSE=470.0094 wMRED=0.43616787 wER=0.159629 wMAE=7.7587 wBias=5.7751 condBias=11.5603 dotDrift=+17.049sigma uMRED=0.0180369741 uER=0.230469 uMAE=8.8125 WCE=72 bias=1.1250
[quad_warmup_bit:02000] loss=0.060487 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.8535003022 wNMSE=0.0061696934 wMSE=470.0094 wMRED=0.43616787 wER=0.159629 wMAE=7.7587 wBias=5.7751 condBias=11.5603 dotDrift=+17.049sigma uMRED=0.0180369741 uER=0.230469 uMAE=8.8125 WCE=72 bias=1.1250
[quad_warmup_bit:02200] loss=0.059752 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.8535003022 wNMSE=0.0061696934 wMSE=470.0094 wMRED=0.43616787 wER=0.159629 wMAE=7.7587 wBias=5.7751 condBias=11.5603 dotDrift=+17.049sigma uMRED=0.0180369741 uER=0.230469 uMAE=8.8125 WCE=72 bias=1.1250
[quad_warmup_bit:02400] loss=0.059132 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.9521243131 wNMSE=0.0062929809 wMSE=479.4015 wMRED=0.43657520 wER=0.159021 wMAE=7.7650 wBias=5.9291 condBias=11.8686 dotDrift=+17.331sigma uMRED=0.0179166789 uER=0.222656 uMAE=8.6875 WCE=80 bias=1.3750
[quad_warmup_bit:02600] loss=0.057545 tau=1.50 collapse_w=0.000 mid_frac=0.354 hard=score=1.9521243131 wNMSE=0.0062929809 wMSE=479.4015 wMRED=0.43657520 wER=0.159021 wMAE=7.7650 wBias=5.9291 condBias=11.8686 dotDrift=+17.331sigma uMRED=0.0179166789 uER=0.222656 uMAE=8.6875 WCE=80 bias=1.3750
[quad_warmup_bit:02800] loss=0.056243 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=1.3423240613 wNMSE=0.0055087732 wMSE=419.6603 wMRED=0.42446019 wER=0.151194 wMAE=6.8316 wBias=4.9005 condBias=10.2351 dotDrift=+15.310sigma uMRED=0.0151378618 uER=0.203125 uMAE=6.8125 WCE=80 bias=-0.6250
[quad_warmup_bit:03000] loss=0.055661 tau=1.50 collapse_w=0.000 mid_frac=0.292 hard=score=1.3423240613 wNMSE=0.0055087732 wMSE=419.6603 wMRED=0.42446019 wER=0.151194 wMAE=6.8316 wBias=4.9005 condBias=10.2351 dotDrift=+15.310sigma uMRED=0.0151378618 uER=0.203125 uMAE=6.8125 WCE=80 bias=-0.6250
[quad_warmup_bit:03200] loss=0.054590 tau=1.50 collapse_w=0.000 mid_frac=0.292 hard=score=1.3423240613 wNMSE=0.0055087732 wMSE=419.6603 wMRED=0.42446019 wER=0.151194 wMAE=6.8316 wBias=4.9005 condBias=10.2351 dotDrift=+15.310sigma uMRED=0.0151378618 uER=0.203125 uMAE=6.8125 WCE=80 bias=-0.6250
[quad_warmup_bit:03400] loss=0.053909 tau=1.50 collapse_w=0.000 mid_frac=0.292 hard=score=1.3423240613 wNMSE=0.0055087732 wMSE=419.6603 wMRED=0.42446019 wER=0.151194 wMAE=6.8316 wBias=4.9005 condBias=10.2351 dotDrift=+15.310sigma uMRED=0.0151378618 uER=0.203125 uMAE=6.8125 WCE=80 bias=-0.6250
[quad_warmup_bit:03600] loss=0.053360 tau=1.50 collapse_w=0.000 mid_frac=0.292 hard=score=1.3423240613 wNMSE=0.0055087732 wMSE=419.6603 wMRED=0.42446019 wER=0.151194 wMAE=6.8316 wBias=4.9005 condBias=10.2351 dotDrift=+15.310sigma uMRED=0.0151378618 uER=0.203125 uMAE=6.8125 WCE=80 bias=-0.6250
[quad_warmup_bit:03800] loss=0.052857 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:04000] loss=0.052333 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:04200] loss=0.051930 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:04400] loss=0.051266 tau=1.50 collapse_w=0.000 mid_frac=0.312 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:04600] loss=0.050174 tau=1.50 collapse_w=0.000 mid_frac=0.271 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:04800] loss=0.050019 tau=1.50 collapse_w=0.000 mid_frac=0.271 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:05000] loss=0.048636 tau=1.50 collapse_w=0.000 mid_frac=0.271 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:05200] loss=0.048016 tau=1.50 collapse_w=0.000 mid_frac=0.271 hard=score=0.0317029123 wNMSE=0.00044248562 wMSE=33.7087 wMRED=0.02354512 wER=0.098127 wMAE=1.3302 wBias=-0.7255 condBias=2.9010 dotDrift=-7.997sigma uMRED=0.0065599462 uER=0.195312 uMAE=5.3125 WCE=56 bias=-3.1250
[quad_warmup_bit:05400] loss=0.047419 tau=1.50 collapse_w=0.000 mid_frac=0.250 hard=score=0.0115137353 wNMSE=0.00030744413 wMSE=23.4212 wMRED=0.01898595 wER=0.090050 wMAE=1.0183 wBias=-0.4136 condBias=2.4185 dotDrift=-5.469sigma uMRED=0.0057669398 uER=0.187500 uMAE=4.8125 WCE=56 bias=-2.6250
[quad_warmup_bit:05600] loss=0.046686 tau=1.50 collapse_w=0.000 mid_frac=0.250 hard=score=0.0115137353 wNMSE=0.00030744413 wMSE=23.4212 wMRED=0.01898595 wER=0.090050 wMAE=1.0183 wBias=-0.4136 condBias=2.4185 dotDrift=-5.469sigma uMRED=0.0057669398 uER=0.187500 uMAE=4.8125 WCE=56 bias=-2.6250
