[initial-infeasible] random start violates zero-product safety: zero_violations=112, workload_zero_probability=0.0581408845877; using guard baseline as deployable best
[design] balanced_split quad4 entries=112
[device] cuda
[safety] max_zero_violations=0 max_workload_zero_violation_probability=0
[initial] score=13.7576497272 wNMSE=0.78998572 wMSE=60181.3935 wMRED=8.38955736 wER=0.437165 wMAE=125.9189 wBias=12.5006 condBias=128.6645 dotDrift=+3.261sigma uMRED=0.2590975714 uER=0.437500 uMAE=99.8711 WCE=635 bias=12.3125
[aligned-objective] schema=aligned_ai_metrics_v2 guard_tolerance=0.1 constraint_weight=10
[quad_warmup_bit:00000] loss=12.102749 tau=1.50 collapse_w=0.000 mid_frac=0.402 hard=score=13.7576497272 wNMSE=0.78998572 wMSE=60181.3935 wMRED=8.38955736 wER=0.437165 wMAE=125.9189 wBias=12.5006 condBias=128.6645 dotDrift=+3.261sigma uMRED=0.2590975714 uER=0.437500 uMAE=99.8711 WCE=635 bias=12.3125
[quad_warmup_bit:00200] loss=5.474966 tau=1.50 collapse_w=0.000 mid_frac=0.366 hard=score=96.2605222136 wNMSE=0.51804067 wMSE=39464.5231 wMRED=5.95663023 wER=0.437165 wMAE=90.6506 wBias=-41.3027 condBias=104.9998 dotDrift=-13.306sigma uMRED=0.2259638364 uER=0.437500 uMAE=102.0469 WCE=707 bias=-63.8750
[quad_warmup_bit:00400] loss=2.809901 tau=1.50 collapse_w=0.000 mid_frac=0.384 hard=score=21.0022169485 wNMSE=0.051988243 wMSE=3960.4828 wMRED=1.27863142 wER=0.402412 wMAE=26.4611 wBias=-19.5332 condBias=36.3283 dotDrift=-19.865sigma uMRED=0.0883259912 uER=0.431641 uMAE=54.3730 WCE=465 bias=-24.3750
[quad_warmup_bit:00600] loss=1.985151 tau=1.50 collapse_w=0.000 mid_frac=0.304 hard=score=1.4168796288 wNMSE=0.024913437 wMSE=1897.9145 wMRED=0.42132757 wER=0.330047 wMAE=14.7403 wBias=-4.7971 condBias=23.3344 dotDrift=-7.047sigma uMRED=0.0706894282 uER=0.416016 uMAE=51.2891 WCE=380 bias=-7.5000
[quad_warmup_bit:00800] loss=1.636340 tau=1.50 collapse_w=0.000 mid_frac=0.250 hard=score=0.4024508282 wNMSE=0.024476622 wMSE=1864.6378 wMRED=0.35327264 wER=0.298617 wMAE=14.1005 wBias=-2.0623 condBias=23.1457 dotDrift=-3.057sigma uMRED=0.0693616150 uER=0.409180 uMAE=50.8984 WCE=368 bias=-5.5000
[quad_warmup_bit:01000] loss=1.505757 tau=1.50 collapse_w=0.000 mid_frac=0.223 hard=score=0.6310883024 wNMSE=0.024576504 wMSE=1872.2469 wMRED=0.32699463 wER=0.279632 wMAE=13.6242 wBias=-2.9122 condBias=23.1821 dotDrift=-4.307sigma uMRED=0.0689091133 uER=0.401367 uMAE=50.9609 WCE=376 bias=-6.3750
[quad_warmup_bit:01200] loss=1.465168 tau=1.50 collapse_w=0.000 mid_frac=0.223 hard=score=0.8164571995 wNMSE=0.019767258 wMSE=1505.8768 wMRED=0.29805921 wER=0.252748 wMAE=12.3107 wBias=-3.5291 condBias=21.0092 dotDrift=-5.820sigma uMRED=0.0651202726 uER=0.392578 uMAE=48.7500 WCE=376 bias=-7.8750
[quad_warmup_bit:01400] loss=1.447066 tau=1.50 collapse_w=0.000 mid_frac=0.223 hard=score=1.0101936902 wNMSE=0.018938488 wMSE=1442.7407 wMRED=0.29452414 wER=0.251485 wMAE=11.9377 wBias=-4.0209 condBias=20.4129 dotDrift=-6.775sigma uMRED=0.0617026154 uER=0.383789 uMAE=46.2969 WCE=408 bias=-12.3750
[quad_warmup_bit:01600] loss=1.432006 tau=1.50 collapse_w=0.000 mid_frac=0.205 hard=score=0.6437603913 wNMSE=0.018646005 wMSE=1420.4593 wMRED=0.25554069 wER=0.216354 wMAE=11.6145 wBias=-3.0739 condBias=20.2683 dotDrift=-5.220sigma uMRED=0.0610164474 uER=0.373047 uMAE=46.1875 WCE=400 bias=-11.3750
[quad_warmup_bit:01800] loss=0.854621 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=0.7122952557 wNMSE=0.017581732 wMSE=1339.3826 wMRED=0.25420273 wER=0.216289 wMAE=11.4028 wBias=-3.2855 condBias=19.9625 dotDrift=-5.746sigma uMRED=0.0564536013 uER=0.372070 uMAE=42.1875 WCE=400 bias=-15.3750
[quad_warmup_bit:02000] loss=0.846301 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=0.4510588597 wNMSE=0.016832619 wMSE=1282.3149 wMRED=0.23797745 wER=0.210234 wMAE=10.7513 wBias=-2.4791 condBias=19.0288 dotDrift=-4.431sigma uMRED=0.0543269615 uER=0.366211 uMAE=40.6875 WCE=384 bias=-13.3750
[quad_warmup_bit:02200] loss=0.841755 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=0.4167013119 wNMSE=0.016530136 wMSE=1259.2716 wMRED=0.23740874 wER=0.209643 wMAE=10.6548 wBias=-2.3670 condBias=18.5327 dotDrift=-4.269sigma uMRED=0.0524619799 uER=0.354492 uMAE=38.9219 WCE=320 bias=-11.3750
[quad_warmup_bit:02400] loss=0.835031 tau=1.50 collapse_w=0.000 mid_frac=0.196 hard=score=0.2220321546 wNMSE=0.016524405 wMSE=1258.8351 wMRED=0.21262330 wER=0.203046 wMAE=10.1356 wBias=-1.4131 condBias=18.6047 dotDrift=-2.549sigma uMRED=0.0500442500 uER=0.350586 uMAE=37.1094 WCE=320 bias=-12.1250
[quad_warmup_bit:02600] loss=0.831060 tau=1.50 collapse_w=0.000 mid_frac=0.205 hard=score=0.2220321546 wNMSE=0.016524405 wMSE=1258.8351 wMRED=0.21262330 wER=0.203046 wMAE=10.1356 wBias=-1.4131 condBias=18.6047 dotDrift=-2.549sigma uMRED=0.0500442500 uER=0.350586 uMAE=37.1094 WCE=320 bias=-12.1250
[quad_warmup_bit:02800] loss=0.830079 tau=1.50 collapse_w=0.000 mid_frac=0.196 hard=score=0.2220321546 wNMSE=0.016524405 wMSE=1258.8351 wMRED=0.21262330 wER=0.203046 wMAE=10.1356 wBias=-1.4131 condBias=18.6047 dotDrift=-2.549sigma uMRED=0.0500442500 uER=0.350586 uMAE=37.1094 WCE=320 bias=-12.1250
[quad_warmup_bit:03000] loss=0.829042 tau=1.50 collapse_w=0.000 mid_frac=0.188 hard=score=0.1772725901 wNMSE=0.016465208 wMSE=1254.3254 wMRED=0.20919261 wER=0.203046 wMAE=10.0373 wBias=-1.0912 condBias=18.5351 dotDrift=-1.972sigma uMRED=0.0498433566 uER=0.350586 uMAE=37.0469 WCE=320 bias=-11.6250
[quad_warmup_bit:03200] loss=0.826988 tau=1.50 collapse_w=0.000 mid_frac=0.179 hard=score=0.2674741819 wNMSE=0.019958604 wMSE=1520.4535 wMRED=0.18725386 wER=0.190770 wMAE=10.0996 wBias=-1.5190 condBias=21.0236 dotDrift=-2.493sigma uMRED=0.0610287403 uER=0.347656 uMAE=46.4453 WCE=560 bias=-28.1250
[quad_warmup_bit:03400] loss=0.825366 tau=1.50 collapse_w=0.000 mid_frac=0.161 hard=score=0.2756651677 wNMSE=0.019399517 wMSE=1477.8621 wMRED=0.18425205 wER=0.186694 wMAE=9.8501 wBias=-1.6316 condBias=20.1067 dotDrift=-2.716sigma uMRED=0.0594080649 uER=0.327148 uMAE=45.1797 WCE=560 bias=-27.6250
[quad_warmup_bit:03600] loss=0.823781 tau=1.50 collapse_w=0.000 mid_frac=0.161 hard=score=0.2756651677 wNMSE=0.019399517 wMSE=1477.8621 wMRED=0.18425205 wER=0.186694 wMAE=9.8501 wBias=-1.6316 condBias=20.1067 dotDrift=-2.716sigma uMRED=0.0594080649 uER=0.327148 uMAE=45.1797 WCE=560 bias=-27.6250
[quad_warmup_bit:03800] loss=0.823244 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=0.2756651677 wNMSE=0.019399517 wMSE=1477.8621 wMRED=0.18425205 wER=0.186694 wMAE=9.8501 wBias=-1.6316 condBias=20.1067 dotDrift=-2.716sigma uMRED=0.0594080649 uER=0.327148 uMAE=45.1797 WCE=560 bias=-27.6250
[quad_warmup_bit:04000] loss=0.820331 tau=1.50 collapse_w=0.000 mid_frac=0.170 hard=score=1.4480993743 wNMSE=0.0131426 wMSE=1001.2080 wMRED=0.15306462 wER=0.186694 wMAE=7.8776 wBias=-4.9939 condBias=16.9944 dotDrift=-10.101sigma uMRED=0.0507135835 uER=0.327148 uMAE=39.2109 WCE=528 bias=-32.6250
[quad_warmup_bit:04200] loss=0.070806 tau=1.50 collapse_w=0.000 mid_frac=0.161 hard=score=1.4164131648 wNMSE=0.012890935 wMSE=982.0360 wMRED=0.15277855 wER=0.186694 wMAE=7.8248 wBias=-4.9411 condBias=16.6207 dotDrift=-10.091sigma uMRED=0.0496954797 uER=0.327148 uMAE=38.2109 WCE=496 bias=-31.6250
[quad_warmup_bit:04400] loss=0.070074 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=1.4164131648 wNMSE=0.012890935 wMSE=982.0360 wMRED=0.15277855 wER=0.186694 wMAE=7.8248 wBias=-4.9411 condBias=16.6207 dotDrift=-10.091sigma uMRED=0.0496954797 uER=0.327148 uMAE=38.2109 WCE=496 bias=-31.6250
[quad_warmup_bit:04600] loss=0.069599 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=1.4195861176 wNMSE=0.010721136 wMSE=816.7400 wMRED=0.14956405 wER=0.184437 wMAE=7.3640 wBias=-4.9786 condBias=15.1257 dotDrift=-11.149sigma uMRED=0.0428763979 uER=0.311523 uMAE=32.2109 WCE=368 bias=-29.6250
[quad_warmup_bit:04800] loss=0.069270 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=1.4195861176 wNMSE=0.010721136 wMSE=816.7400 wMRED=0.14956405 wER=0.184437 wMAE=7.3640 wBias=-4.9786 condBias=15.1257 dotDrift=-11.149sigma uMRED=0.0428763979 uER=0.311523 uMAE=32.2109 WCE=368 bias=-29.6250
[quad_warmup_bit:05000] loss=0.068606 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=1.4195861176 wNMSE=0.010721136 wMSE=816.7400 wMRED=0.14956405 wER=0.184437 wMAE=7.3640 wBias=-4.9786 condBias=15.1257 dotDrift=-11.149sigma uMRED=0.0428763979 uER=0.311523 uMAE=32.2109 WCE=368 bias=-29.6250
[quad_warmup_bit:05200] loss=0.068099 tau=1.50 collapse_w=0.000 mid_frac=0.143 hard=score=1.4195861176 wNMSE=0.010721136 wMSE=816.7400 wMRED=0.14956405 wER=0.184437 wMAE=7.3640 wBias=-4.9786 condBias=15.1257 dotDrift=-11.149sigma uMRED=0.0428763979 uER=0.311523 uMAE=32.2109 WCE=368 bias=-29.6250
[quad_warmup_bit:05400] loss=0.067725 tau=1.50 collapse_w=0.000 mid_frac=0.134 hard=score=1.2597337202 wNMSE=0.0094609711 wMSE=720.7401 wMRED=0.14686320 wER=0.184437 wMAE=7.0742 wBias=-4.6888 condBias=14.3077 dotDrift=-11.178sigma uMRED=0.0402906686 uER=0.311523 uMAE=30.2109 WCE=368 bias=-27.6250
[quad_warmup_bit:05600] loss=0.067160 tau=1.50 collapse_w=0.000 mid_frac=0.143 hard=score=1.2027963777 wNMSE=0.009179808 wMSE=699.3210 wMRED=0.14630253 wER=0.183852 wMAE=6.9719 wBias=-4.5832 condBias=13.7432 dotDrift=-11.092sigma uMRED=0.0383078596 uER=0.299805 uMAE=28.2812 WCE=304 bias=-25.6250
[quad_warmup_bit:05800] loss=0.066819 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=0.9259436020 wNMSE=0.0081202597 wMSE=618.6043 wMRED=0.14094465 wER=0.180735 wMAE=6.3950 wBias=-4.0036 condBias=12.9839 dotDrift=-10.302sigma uMRED=0.0331687246 uER=0.281250 uMAE=24.2969 WCE=304 bias=-21.6250
[quad_warmup_bit:05999] loss=0.066526 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=0.9259436020 wNMSE=0.0081202597 wMSE=618.6043 wMRED=0.14094465 wER=0.180735 wMAE=6.3950 wBias=-4.0036 condBias=12.9839 dotDrift=-10.302sigma uMRED=0.0331687246 uER=0.281250 uMAE=24.2969 WCE=304 bias=-21.6250
[quad_soft:00000] loss=0.091355 tau=1.50 collapse_w=0.000 mid_frac=0.152 hard=score=0.9259436020 wNMSE=0.0081202597 wMSE=618.6043 wMRED=0.14094465 wER=0.180735 wMAE=6.3950 wBias=-4.0036 condBias=12.9839 dotDrift=-10.302sigma uMRED=0.0331687246 uER=0.281250 uMAE=24.2969 WCE=304 bias=-21.6250
[quad_soft:00200] loss=0.087278 tau=1.59 collapse_w=0.000 mid_frac=0.134 hard=score=1.0464823384 wNMSE=0.0081327297 wMSE=619.5542 wMRED=0.13363350 wER=0.162598 wMAE=6.2837 wBias=-4.2748 condBias=13.0544 dotDrift=-10.992sigma uMRED=0.0330289203 uER=0.267578 uMAE=24.2344 WCE=304 bias=-21.8750
[quad_soft:00400] loss=0.084912 tau=1.68 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
[quad_soft:00600] loss=0.084017 tau=1.77 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
[quad_soft:00800] loss=0.081484 tau=1.86 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
[quad_soft:01000] loss=0.081417 tau=1.95 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
[quad_soft:01200] loss=0.081427 tau=2.04 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
[quad_soft:01400] loss=0.083484 tau=2.13 collapse_w=0.000 mid_frac=0.143 hard=score=0.8992354584 wNMSE=0.0079003827 wMSE=601.8540 wMRED=0.12955524 wER=0.185682 wMAE=6.2609 wBias=-3.9538 condBias=11.6825 dotDrift=-10.315sigma uMRED=0.0326296138 uER=0.281250 uMAE=24.2188 WCE=296 bias=-21.1250
