[design] quality quad4 entries=56
[device] cuda
[initial] score=0.0290517294 wNMSE=4.6179372e-05 wMSE=1377.4375 wMRED=0.02510681 wER=0.250000 wMAE=13.9219 wBias=11.9375 condBias=23.8750 dotDrift=+20.585sigma uMRED=0.0251068137 uER=0.250000 uMAE=13.9219 WCE=153 bias=11.9375
[quad_warmup_bit:00000] loss=0.126267 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0290517294 wNMSE=4.6179372e-05 wMSE=1377.4375 wMRED=0.02510681 wER=0.250000 wMAE=13.9219 wBias=11.9375 condBias=23.8750 dotDrift=+20.585sigma uMRED=0.0251068137 uER=0.250000 uMAE=13.9219 WCE=153 bias=11.9375
[quad_warmup_bit:00025] loss=0.122579 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0285819068 wNMSE=4.5772875e-05 wMSE=1365.3125 wMRED=0.02497193 wER=0.250000 wMAE=13.8672 wBias=11.8125 condBias=23.6250 dotDrift=+20.460sigma uMRED=0.0249719320 uER=0.250000 uMAE=13.8672 WCE=152 bias=11.8125 *BEST*
[quad_warmup_bit:00050] loss=0.119116 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0241878957 wNMSE=4.1278354e-05 wMSE=1231.2500 wMRED=0.02090925 wER=0.250000 wMAE=12.7812 wBias=10.3750 condBias=20.7500 dotDrift=+18.923sigma uMRED=0.0209092545 uER=0.250000 uMAE=12.7812 WCE=152 bias=10.3750 *BEST*
[quad_warmup_bit:00125] loss=0.109836 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0138867350 wNMSE=2.0852902e-05 wMSE=622.0000 wMRED=0.01592810 wER=0.242188 wMAE=8.5312 wBias=7.0000 condBias=14.0000 dotDrift=+17.963sigma uMRED=0.0159281041 uER=0.242188 uMAE=8.5312 WCE=116 bias=7.0000 *BEST*
[quad_warmup_bit:00150] loss=0.107053 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0136479588 wNMSE=2.0651749e-05 wMSE=616.0000 wMRED=0.01577227 wER=0.242188 wMAE=8.5000 wBias=6.8750 condBias=13.7500 dotDrift=+17.728sigma uMRED=0.0157722701 uER=0.242188 uMAE=8.5000 WCE=116 bias=6.8750 *BEST*
[quad_warmup_bit:00175] loss=0.104397 tau=1.50 collapse_w=0.000 mid_frac=0.500 hard=score=0.0131652750 wNMSE=2.0031526e-05 wMSE=597.5000 wMRED=0.01494127 wER=0.199219 wMAE=8.0938 wBias=6.7500 condBias=13.5000 dotDrift=+17.673sigma uMRED=0.0149412749 uER=0.199219 uMAE=8.0938 WCE=112 bias=6.7500 *BEST*
[quad_warmup_bit:00200] loss=0.101853 tau=1.50 collapse_w=0.000 mid_frac=0.500 hard=score=0.0141299946 wNMSE=2.0702037e-05 wMSE=617.5000 wMRED=0.01548475 wER=0.203125 wMAE=8.5625 wBias=7.2500 condBias=14.5000 dotDrift=+18.672sigma uMRED=0.0154847501 uER=0.203125 uMAE=8.5625 WCE=112 bias=7.2500
[quad_warmup_bit:00325] loss=0.090249 tau=1.50 collapse_w=0.000 mid_frac=0.482 hard=score=0.0124751514 wNMSE=2.6719876e-05 wMSE=797.0000 wMRED=0.01674276 wER=0.160156 wMAE=8.1250 wBias=5.1250 condBias=14.1156 dotDrift=+11.618sigma uMRED=0.0167427593 uER=0.160156 uMAE=8.1250 WCE=144 bias=5.1250 *BEST*
[quad_warmup_bit:00350] loss=0.088086 tau=1.50 collapse_w=0.000 mid_frac=0.464 hard=score=0.0101910049 wNMSE=2.1087581e-05 wMSE=629.0000 wMRED=0.00760078 wER=0.156250 wMAE=6.1250 wBias=3.1250 condBias=12.5399 dotDrift=+7.975sigma uMRED=0.0076007847 uER=0.156250 uMAE=6.1250 WCE=144 bias=3.1250 *BEST*
[quad_warmup_bit:00375] loss=0.085979 tau=1.50 collapse_w=0.000 mid_frac=0.446 hard=score=0.0020750187 wNMSE=1.240446e-06 wMSE=37.0000 wMRED=0.00350238 wER=0.152344 wMAE=2.1250 wBias=-0.8750 condBias=3.0414 dotDrift=-9.206sigma uMRED=0.0035023837 uER=0.152344 uMAE=2.1250 WCE=32 bias=-0.8750 *BEST*
[quad_warmup_bit:00400] loss=0.083934 tau=1.50 collapse_w=0.000 mid_frac=0.429 hard=score=0.0020750187 wNMSE=1.240446e-06 wMSE=37.0000 wMRED=0.00350238 wER=0.152344 wMAE=2.1250 wBias=-0.8750 condBias=3.0414 dotDrift=-9.206sigma uMRED=0.0035023837 uER=0.152344 uMAE=2.1250 WCE=32 bias=-0.8750
